660,1970 में उन्हें पद्मश्री से सम्मानित किया गया था।, 1970 me unhe padmashree se sammanit kiya gaya tha. 
661,इनमें त्वरित होने की स्थिति में प्रतिबल (स्ट्रेस) उत्पन्न होता है जिसके कारण यह एक विभवान्तर पैदा करता है।, inmein tvrit hone ki sthiti mein pratibal (stress) utpann hota hai jiske karan yah ek vibhavantara paida karta hai. 
662,"हालांकि यह स्पष्ट नहीं है कि पाकिस्तान की खुफिया एजेंसी, इंटर सर्विसेज इंटेलिजेंस, को उग्रवाद को नियंत्रित करने और समर्थन करने वाली एजेंसी समझा जाता था जो बाद में कश्मीर में उग्रवाद को समाप्त करने में पाकिस्तान प्रतिबद्ध हुआ।"," halankhi yah spasht nahin hai ki paksitan ki khufiya agency, inter service intelligence, ko ugriavd ko niyantrit karne aur samarthan karne wali agency samjha jaata tha jo baad mein kashmir me ugriavd ko samapt karne mein paksitan prateet hai. "
663,हाइपोस्प्लेनिज़म के कारण घटित प्रतिरक्षा प्रतिक्रिया (प्लीहा की खराबी)., hypospplenism ke karan ghatait pratisakshya pratikriya (pleeha ki kharabi). 
664,"वहीं, कुछ लोग 1893 में प्रकाशित अंबिकादत्त के उपन्यास ‘आश्चर्य वृत्तांत’ की भी चर्चा करते हैं जिसमें लेखक ने मगही भाषा का प्रचुर उपयोग किया है।", vahin kuchh log 1893 me prakashit Ambikadatt ke upanyas ‘Aaschary Vrittant’ ki bhi charcha karte hain jismein lekhak ne magahi bhasha ka prachur upyog kiya hai. 
665,"जब ब्राह्मण ने जानना चाहा कि उसके लिए उनका क्या आदेश हैं, तो समुद्र देवता बोले कि वे विक्रम को सकुशल महायज्ञ सम्पन्न कराने के लिए शुभकामनाएँ देते हैं।"," jab brahman ne janna chaaha ki uske liye unka kya adesh hai, to samudra devta bole ki ve vikram ko sakushal mahayagna sampnan karene ke liye shubhkamnayein dete hain. "
666,करनपाल ने हेमकरन को अपने सामने ही गद्दी पर बैठाया था।, Karnpal ne Hemkaran ko apne samne hi gaddi par baithaya tha. 
667,आधुनिक कला की राष्ट्रीय गैलरी -भारत सरकार, adhunik kala ki rashtriya gallery -bhart govt 
668,विचारों के माध्यम से, vicharon ke madhyam se 
669,१९१४ में शचींद्रनाथ सान्याल और पं॰ सुंदरलाल एक बम परीक्षण में गंभीर रूप से जख्मी हुए थे।, 1914 me shachindranath sanjal aur pandit sundarlal ek bim pareekshan me gambhir roop se jakhmi hue the. 
670,उन्हें १९८५-८६ में कोंकणी भाषा में लिखे गए भितरलें तूफान के लिए साहित्य अकादमी द्वारा सम्मानित किया गया।, unhe 1985-86 me Konkani bhasha me likhe gaye Bhitarle Tuafan ke liye Sahitya Akademi dwara sammanit kiya gaya. 
671,इन चित्रकारों ने हुमायूँ की आज्ञा से दास्तान-ए-मीर हम्जा के चित्र बनाना प्रारंभ कर दिये जो पूर्णतया फारसी शैली के थे।, in chitrakaron ne humayun ki azam se dasatan-e-mir hamza ke chitr bnaana prarambh kare diye jo purtnatay farasi shaili ke the. 
